language	number	surprisal
aka_akuapem	69	0.512493796409194
aka_akuapem	70	0.4722832564679283
aka_akuapem	71	0.7085851015972237
aka_akuapem	72	0.5800978563005521
aka_akuapem	73	0.589225828157452
aka_akuapem	74	0.6238182275847538
aka_akuapem	75	0.6312577020879554
aka_akuapem	76	0.6889309401104976
aka_akuapem	77	0.7155708325854548
aka_akuapem	78	0.5878282965757531
aka_akuapem	79	0.70308122978745
aka_akuapem	80	0.3646622584218252
aka_akuapem	81	0.8625563391159011
aka_akuapem	82	0.48706655611805577
aka_akuapem	83	0.5008679877542491
aka_akuapem	84	0.6291654812972156
aka_akuapem	85	0.6381032815233273
aka_akuapem	86	0.5737069636564022
aka_akuapem	87	0.5983841681033754
aka_akuapem	88	0.5892180909880752
aka_akuapem	89	0.6965805586578936
aka_akuapem	90	0.43570743282045554
aka_akuapem	91	0.6681933688860415
aka_akuapem	92	0.5488837839677038
aka_akuapem	93	0.5594841625230002
aka_akuapem	94	0.586839967281363
aka_akuapem	95	0.5937071745150877
aka_akuapem	96	0.646944009612819
aka_akuapem	97	0.6709552986349114
aka_akuapem	98	0.5581797997134145
aka_akuapem	99	0.6641586239787213
aka_asante	1	1.7144423883675408
aka_asante	2	1.2072153131514727
aka_asante	3	1.0840153753845387
aka_asante	4	3.1889695482203613
aka_asante	5	1.972803609244274
aka_asante	6	1.380318032983396
aka_asante	7	1.4487712731123814
aka_asante	8	1.198649273051563
aka_asante	9	1.4428680618771523
aka_asante	10	4.336394137772618
aka_asante	11	1.3698445076693146
aka_asante	12	1.3053667798012412
aka_asante	13	1.1969916829227174
aka_asante	14	1.4259730377703617
aka_asante	15	1.4302279627768912
aka_asante	16	1.279969929088478
aka_asante	17	1.3288651006091816
aka_asante	18	1.0096601009946344
aka_asante	19	1.1692005461067105
aka_asante	20	0.6315553932650412
aka_asante	21	0.8755439904417104
aka_asante	22	0.6378640065219219
aka_asante	23	0.6116946994639637
aka_asante	24	0.866325735303504
aka_asante	25	0.8644990606081588
aka_asante	26	0.7734146661423054
aka_asante	27	0.8015044445638503
aka_asante	28	0.6642086717613633
aka_asante	29	0.7390081295659806
aka_asante	30	0.5010198027296446
aka_asante	31	0.7993982292960623
aka_asante	32	0.7079593844004092
aka_asante	33	0.6661117706502281
aka_asante	34	0.7917828108964311
aka_asante	35	0.7988094151747877
aka_asante	36	0.8010881484668613
aka_asante	37	0.8322032576163999
aka_asante	38	0.6876246952667568
aka_asante	39	0.7671487081974844
aka_asante	40	0.7065995771839177
aka_asante	41	0.8782486142635502
aka_asante	42	0.8008789223476641
aka_asante	43	0.76226138159222
aka_asante	44	0.8839037715609076
aka_asante	45	0.8937791956099846
aka_asante	46	0.8107457763832997
aka_asante	47	0.8392679597703768
aka_asante	48	0.6933794275175778
aka_asante	49	0.7672288803960048
aka_asante	50	0.5717951444139482
aka_asante	51	0.9671068265210377
aka_asante	52	0.8017399020059041
aka_asante	53	0.7663901557195442
aka_asante	54	0.8393767714630469
aka_asante	55	0.8388779020773537
aka_asante	56	0.7542082913986149
aka_asante	57	0.7799572549516979
aka_asante	58	0.7528181602305242
aka_asante	59	0.8286799280862601
aka_asante	60	0.44467505673605007
aka_asante	61	0.7417723527948952
aka_asante	62	0.6609809879990148
aka_asante	63	0.6316899762001474
aka_asante	64	0.7299893962201359
aka_asante	65	0.7364304501419626
aka_asante	66	0.7308948519368094
aka_asante	67	0.7670414723801073
aka_asante	68	0.6420987766606234
aka_asante	69	0.7120035640885155
aka_asante	70	0.48745833181666587
aka_asante	71	0.6156111051018907
aka_asante	72	0.6542729024912369
aka_asante	73	0.625429096392888
aka_asante	74	0.7900419025979515
aka_asante	75	0.7925239421850937
aka_asante	76	0.7094905229584086
aka_asante	77	0.7359086343817817
aka_asante	78	0.6065892102962425
aka_asante	79	0.6712025973878031
aka_asante	80	0.3708605935374303
aka_asante	81	0.7804422349890807
aka_asante	82	0.6169053991682046
aka_asante	83	0.5936530704533691
aka_asante	84	0.7276853779022147
aka_asante	85	0.7298128404054794
aka_asante	86	0.654683823561273
aka_asante	87	0.6791314093216247
aka_asante	88	0.6611934112821308
aka_asante	89	0.7280794490802502
aka_asante	90	0.441696599475142
aka_asante	91	0.5770390790762521
aka_asante	92	0.6156948917080178
aka_asante	93	0.5910649491647668
aka_asante	94	0.7350850439937207
aka_asante	95	0.737376157458775
aka_asante	96	0.6607299243264504
aka_asante	97	0.6844981983754501
aka_asante	98	0.5711901123260231
aka_asante	99	0.6298068611193823
amh	1	1.8967536989875773
amh	2	2.6643238144650487
amh	3	2.624245879921525
amh	4	1.8967536989875773
amh	5	1.5338867484731458
amh	6	1.5369484701355702
amh	7	0.8807491276971163
amh	8	1.5690108177703892
amh	9	0.9067319524213683
amh	10	2.6643238144650487
amh	11	1.276824141031863
amh	12	1.6302495094969789
amh	13	1.6073478326149655
amh	14	1.276824141031863
amh	15	1.127523491704808
amh	16	1.1777115800663163
amh	17	1.7190621118652363
amh	18	1.197750547338078
amh	19	1.7190621118652363
amh	20	2.426491004962245
amh	21	1.1088750023050502
amh	22	1.4917596749539168
amh	23	1.465041051924901
amh	24	1.1088750023050502
amh	25	0.9622384228922458
amh	26	1.01098778223137
amh	27	1.5953743777168838
amh	28	1.0338894591133836
amh	29	1.5953743777168838
amh	30	1.9104823511070572
amh	31	0.9573978560389256
amh	32	1.2730728189104183
amh	33	1.250171142028405
amh	34	0.9573978560389256
amh	35	0.8480254923359873
amh	36	0.887265668723402
amh	37	1.3618854212786757
amh	38	0.9073046359951638
amh	39	1.3618854212786757
amh	40	1.8967536989875773
amh	41	0.9943988278419823
amh	42	1.3225856901124395
amh	43	1.299684013230426
amh	44	0.9943988278419823
amh	45	0.880401342663662
amh	46	0.9230570320853957
amh	47	1.411398292480697
amh	48	0.9430959993571577
amh	49	1.411398292480697
amh	50	1.8805509248690622
amh	51	0.9402941839029285
amh	52	1.2559691467744212
amh	53	1.2330674698924078
amh	54	0.9402941839029285
amh	55	0.8330597792169899
amh	56	0.8722999556044044
amh	57	1.3447817491426786
amh	58	0.8923389228761662
amh	59	1.3447817491426786
amh	60	1.900580851065608
amh	61	0.9517398560152405
amh	62	1.2674148188867331
amh	63	1.2445131420047197
amh	64	0.9517398560152405
amh	65	0.8430747423152628
amh	66	0.8823149187026773
amh	67	1.3562274212549905
amh	68	0.9023538859744391
amh	69	1.3562274212549905
amh	70	2.5970417775719334
amh	71	1.1941503886098945
amh	72	1.5770350612587614
amh	73	1.5503164382297456
amh	74	1.1941503886098945
amh	75	1.0353316111535409
amh	76	1.0840809704926655
amh	77	1.6648490177235338
amh	78	1.106982647374679
amh	79	1.6806497640217284
amh	80	1.5518318991282878
amh	81	0.8916170618231257
amh	82	1.178780566309776
amh	83	1.1587415990380139
amh	84	0.8916170618231257
amh	85	0.8017061601111584
amh	86	0.8396223284860328
amh	87	1.256491593382001
amh	88	0.85743474383871
amh	89	1.256491593382001
amh	90	2.0344468290505806
amh	91	1.3439096634495746
amh	92	1.6973350319146903
amh	93	1.6744333550326769
amh	94	1.3439096634495746
amh	95	1.1862233238203055
amh	96	1.236411412181814
amh	97	1.7861476342829476
amh	98	1.2564503794535757
amh	99	1.7726041374559236
arb	1	1.1932042556150169
arb	2	1.0724595726025723
arb	3	1.181825885738195
arb	4	0.712329478909614
arb	5	1.297639678451207
arb	6	1.3909468602828206
arb	7	0.892922129475368
arb	8	1.3267681810312735
arb	9	0.9003512598597725
arb	10	2.5367979415649815
arb	11	2.033141549210576
arb	12	1.3599795096912883
arb	13	1.2750603121465671
arb	14	0.6539228866087919
arb	15	1.2896166663849284
arb	16	1.4790418506057166
arb	17	0.8840340151523186
arb	18	1.3902622628700894
arb	19	0.8875009426650408
arb	20	1.4062638497979352
arb	21	0.571207084459755
arb	22	0.7387480671700386
arb	23	0.5665218733340048
arb	24	0.5145909434545934
arb	25	0.614209905627598
arb	26	0.6330830526448027
arb	27	0.5572547151224259
arb	28	0.6262039949252726
arb	29	0.5603137688101217
arb	30	0.7676542636746863
arb	31	0.4800592487271627
arb	32	0.6571947404619297
arb	33	0.47456768986661885
arb	34	0.4398328416197866
arb	35	0.5230620698950058
arb	36	0.5362384771789234
arb	37	0.46610687938983353
arb	38	0.5322415020061807
arb	39	0.46916593307752946
arb	40	0.587769000838894
arb	41	0.45452585892578057
arb	42	0.5843263352996672
arb	43	0.45054342946889275
arb	44	0.42362759231655234
arb	45	0.49107825691844703
arb	46	0.5004908202640325
arb	47	0.44266634498905066
arb	48	0.5012732328214704
arb	49	0.44526654062359217
arb	50	0.8577316580070291
arb	51	0.5296206026624537
arb	52	0.7015391097724533
arb	53	0.5249353915367035
arb	54	0.4819599924647838
arb	55	0.571748082574432
arb	56	0.5888974157351701
arb	57	0.5156682333251246
arb	58	0.5817338624204007
arb	59	0.5187272870128204
arb	60	1.0236146338107364
arb	61	0.5137895283578148
arb	62	0.7654003084103219
arb	63	0.508811491536705
arb	64	0.46612010830310524
arb	65	0.559480025848648
arb	66	0.5703099271411399
arb	67	0.4989651359369024
arb	68	0.5722237457274271
arb	69	0.5022153804800794
arb	70	0.6546122886046235
arb	71	0.47038993248103605
arb	72	0.6041999514916586
arb	73	0.46570472135528584
arb	74	0.431613922810579
arb	75	0.513392753648879
arb	76	0.5259648286674138
arb	77	0.4558218196427767
arb	78	0.5253868429465536
arb	79	0.45661296612383223
arb	80	0.8803871600137475
arb	81	0.5397413703184305
arb	82	0.7070618812022955
arb	83	0.5322415020061807
arb	84	0.4905626449723641
arb	85	0.579860540778703
arb	86	0.5996507313696453
arb	87	0.5257890009811013
arb	88	0.5984144207936983
arb	89	0.5288480546687973
arb	90	0.6603905011258269
arb	91	0.47470602632834646
arb	92	0.6080617196708311
arb	93	0.47002081520259625
arb	94	0.4352826025807929
arb	95	0.5177088474961895
arb	96	0.5305506783801812
arb	97	0.45787000628344676
arb	98	0.529702936793864
arb	99	0.46293736942284847
asm	1	2.5301936986507165
asm	2	3.8605268078566657
asm	3	3.063041753948656
asm	4	4.088578846056054
asm	5	3.7281964779176393
asm	6	2.2850511469287422
asm	7	1.9992864273484332
asm	8	2.5301936986507165
asm	9	3.9427273194924677
asm	10	3.96225305664575
asm	11	3.1920464315348527
asm	12	2.3633630203818603
asm	13	2.8197429595821157
asm	14	3.5723650665051188
asm	15	3.8498479358055837
asm	16	3.15033316324491
asm	17	3.3156578997824027
asm	18	4.397172018986032
asm	19	2.533864023233933
asm	20	1.3353879630018786
asm	21	2.5109392748827024
asm	22	1.909444996402576
asm	23	2.4038743807477907
asm	24	1.8694497278608873
asm	25	2.0386603777508823
asm	26	2.377077545173525
asm	27	1.4915366553891085
asm	28	1.6723653290470297
asm	29	1.6268719266320935
asm	30	1.4945367778220142
asm	31	1.6125439589125743
asm	32	1.7928383853728256
asm	33	1.6291742940234366
asm	34	1.4783477416282131
asm	35	1.1316117690739094
asm	36	1.100611005083064
asm	37	1.4785462538602419
asm	38	1.6125439589125743
asm	39	1.421241028009173
asm	40	1.249059215136842
asm	41	1.4085050567029336
asm	42	1.3100497638170336
asm	43	1.28318031329131
asm	44	1.3081323513679726
asm	45	1.2278473913410093
asm	46	1.422616900208922
asm	47	1.3083110123767985
asm	48	1.4085050567029336
asm	49	2.0639952764558736
asm	50	1.73290106702569
asm	51	1.63410292210628
asm	52	1.8190479716539645
asm	53	2.3579594924188907
asm	54	2.0102554640934795
asm	55	2.065202812177358
asm	56	2.3806020700008657
asm	57	1.4269673519972432
asm	58	1.5970344750898535
asm	59	2.0565059377038666
asm	60	2.293279954635437
asm	61	1.579653100946955
asm	62	1.6113322350896035
asm	63	1.5962834360578173
asm	64	1.4491114234365514
asm	65	1.1052990827014137
asm	66	1.0713746868914025
asm	67	1.44930993566858
asm	68	1.579653100946955
asm	69	1.63635706475667
asm	70	1.507183628654783
asm	71	1.622029097037151
asm	72	1.6537082311797995
asm	73	1.6386594321480132
asm	74	1.4867789755167256
asm	75	1.1391998795735705
asm	76	1.1090422389715764
asm	77	1.486977487748754
asm	78	1.622029097037151
asm	79	1.657041984871949
asm	80	2.7782251036340506
asm	81	1.5636119496687735
asm	82	1.2560596081041002
asm	83	1.2138361858493913
asm	84	1.1679831689884517
asm	85	1.1775217638739157
asm	86	1.6962265671416592
asm	87	1.3665465184793804
asm	88	1.5265435026523468
asm	89	1.1908347351648585
asm	90	1.5157633214778052
asm	91	1.128548045029408
asm	92	0.9178213197219011
asm	93	0.888264924143605
asm	94	0.8845146629452656
asm	95	1.2062435492092867
asm	96	1.3040975676713915
asm	97	1.0341086336607699
asm	98	1.103835747018457
asm	99	1.5019463424506128
awa	1	4.658126411127817
awa	2	3.944771023295727
awa	3	3.3076706297573706
awa	4	3.3490455191663484
awa	5	3.5566918082218537
awa	6	3.596589334163115
awa	7	3.0188687816760176
awa	8	4.658126411127817
awa	9	3.7243048625472723
awa	10	3.944771023295727
awa	11	3.008076501547668
awa	12	1.8869850162988826
awa	13	2.523204703823164
awa	14	2.927761907718632
awa	15	2.8098206526211635
awa	16	3.548380362963301
awa	17	2.0199306693198076
awa	18	1.9125829590458128
awa	19	2.365520145177165
awa	20	2.0759682562443955
awa	21	2.227289761336501
awa	22	2.546845631095046
awa	23	2.7006653428233447
awa	24	2.030873632619211
awa	25	2.6301116257322383
awa	26	2.4332921113236807
awa	27	1.9590207070707304
awa	28	1.953361139620691
awa	29	1.6146843079659803
awa	30	1.3304484151984715
awa	31	1.5977810093004348
awa	32	2.024584666009411
awa	33	1.2041235356063302
awa	34	1.5138574135138663
awa	35	1.0486292617200317
awa	36	2.0292028423856783
awa	37	1.1981867889930784
awa	38	1.5987869035953974
awa	39	1.369645398987148
awa	40	1.6888686451429653
awa	41	1.3569679249879893
awa	42	1.3839014622700763
awa	43	1.1208207622341488
awa	44	2.201548643335325
awa	45	2.2195574089098375
awa	46	1.0765800103865157
awa	47	1.116203292646064
awa	48	1.3845072965854541
awa	49	2.5668543435177322
awa	50	1.749422342360413
awa	51	1.5187058800714652
awa	52	1.827392435022713
awa	53	2.165098084348697
awa	54	2.340588408095372
awa	55	2.434838153367356
awa	56	3.1311584434270867
awa	57	1.716154070926498
awa	58	2.255781531768676
awa	59	2.330921967736546
awa	60	3.0188687816760176
awa	61	2.310638009337892
awa	62	2.1730587436974123
awa	63	2.064646031828898
awa	64	1.7834044175537793
awa	65	1.8959425125816933
awa	66	1.3492529800545718
awa	67	2.3630353718312382
awa	68	1.4366751466266654
awa	69	1.5938010114914205
awa	70	1.0488573565858286
awa	71	1.5811235374922616
awa	72	1.7421411878323094
awa	73	1.3273390502314029
awa	74	1.568749570118461
awa	75	1.5834095881208274
awa	76	1.3347178015579535
awa	77	1.5698936538314452
awa	78	1.6149855242125863
awa	79	1.200831515589966
awa	80	3.015480183366243
awa	81	0.9990515341137534
awa	82	1.391241128141588
awa	83	1.2506550164021573
awa	84	1.315314513237237
awa	85	1.1528111268655394
awa	86	1.0389680880073027
awa	87	1.6422102874336
awa	88	1.7889786911561065
awa	89	2.8537919111609917
awa	90	3.3116265178826882
awa	91	0.988785188427847
awa	92	1.4884840446859815
awa	93	1.1240237385968515
awa	94	1.1806007983275464
awa	95	1.4569991418394814
awa	96	1.0224288798739645
awa	97	1.441552359794473
awa	98	1.5515145992336066
awa	99	1.982397691237216
aze_az	1	2.269081012004528
aze_az	2	2.04369389947029
aze_az	3	2.1391659880955114
aze_az	4	0.7111613556947995
aze_az	5	1.8958185380497692
aze_az	6	0.7337347637405391
aze_az	7	0.665451950905147
aze_az	8	0.7315065449887841
aze_az	9	0.7161628261481375
aze_az	10	2.412099279273407
aze_az	11	1.191883423305814
aze_az	12	1.503322747863071
aze_az	13	1.2289372074824048
aze_az	14	0.8852456242569615
aze_az	15	1.0791527402950885
aze_az	16	1.3041364606916033
aze_az	17	1.1816241389461761
aze_az	18	1.1756474690066685
aze_az	19	0.8697929603248731
aze_az	20	1.3744608844248756
aze_az	21	0.9766516156982302
aze_az	22	1.1786799451030308
aze_az	23	1.033583946929883
aze_az	24	0.8037136873210424
aze_az	25	0.9332233793225737
aze_az	26	1.0814380171539184
aze_az	27	1.1214473413731574
aze_az	28	0.7789547103712238
aze_az	29	0.7992873766708211
aze_az	30	0.7376276584734056
aze_az	31	1.3086040086580577
aze_az	32	1.563214249565688
aze_az	33	1.3431486624137678
aze_az	34	0.8888904445687802
aze_az	35	1.2079556346105773
aze_az	36	1.4016369704653664
aze_az	37	1.2938770620916487
aze_az	38	1.2787822482188267
aze_az	39	0.8671730655655174
aze_az	40	1.5553728073487796
aze_az	41	1.242804662100009
aze_az	42	1.4974149030076394
aze_az	43	1.284660354362169
aze_az	44	0.8362509673223414
aze_az	45	1.1494673265589785
aze_az	46	1.3431486624137676
aze_az	47	1.2412375848452097
aze_az	48	1.3833545543078156
aze_az	49	0.8280619383719618
aze_az	50	1.5553728073487796
aze_az	51	1.002290797010918
aze_az	52	1.2428046621000093
aze_az	53	1.0583401402220534
aze_az	54	0.7800202093622278
aze_az	55	0.9356772242575643
aze_az	56	1.1168284482736521
aze_az	57	1.1769335487946329
aze_az	58	1.172469963403358
aze_az	59	0.7769430674991313
aze_az	60	0.7215384724148226
aze_az	61	0.8806553080261442
aze_az	62	0.9317741788989746
aze_az	63	0.8193449944239273
aze_az	64	0.7283910850632707
aze_az	65	0.8354196883713961
aze_az	66	0.8561452293702142
aze_az	67	0.8217363532522849
aze_az	68	0.8436004786978794
aze_az	69	0.7296611253350489
aze_az	70	0.8215527500041706
aze_az	71	0.953392964454761
aze_az	72	1.0045118353275913
aze_az	73	0.8860211794834925
aze_az	74	0.7899383328105619
aze_az	75	0.9020958734309614
aze_az	76	0.9298874105221916
aze_az	77	0.8758857261276316
aze_az	78	0.900751494463221
aze_az	79	0.7868121411003907
aze_az	80	1.4216250823153571
aze_az	81	0.9866378278222164
aze_az	82	1.1735014225565705
aze_az	83	1.0288761991603739
aze_az	84	0.8164202277035808
aze_az	85	0.9335588109502635
aze_az	86	1.0767302693844092
aze_az	87	1.0140059041630574
aze_az	88	1.0133949542435337
aze_az	89	0.8110164908700873
aze_az	90	1.2970217842201734
aze_az	91	0.8994155191555878
aze_az	92	1.0862791138899421
aze_az	93	0.9495831912816207
aze_az	94	0.7383232396429266
aze_az	95	0.8542658030715102
aze_az	96	0.997437261505656
aze_az	97	0.9413206469408669
aze_az	98	0.9556678363677702
aze_az	99	0.7389269634294835
aze_ir	1	2.307643627688098
aze_ir	2	0.8294740289709855
aze_ir	3	0.830172892917615
aze_ir	4	0.7801013710555754
aze_ir	5	2.670444744765222
aze_ir	6	0.6220667070759176
aze_ir	7	1.6297332053069433
aze_ir	8	1.856103128202368
aze_ir	9	0.6848851626779007
aze_ir	10	1.9578877695468275
aze_ir	11	1.1853533629375075
aze_ir	12	1.0541587424772412
aze_ir	13	1.0725784669456992
aze_ir	14	0.9290816661853936
aze_ir	15	1.179705544017638
aze_ir	16	1.0105522151950506
aze_ir	17	1.231651119770374
aze_ir	18	1.1229282278411912
aze_ir	19	0.8326342612950576
aze_ir	20	1.711671938516793
aze_ir	21	1.185549055615518
aze_ir	22	1.0773208394717813
aze_ir	23	1.1161191021718788
aze_ir	24	1.0997145145252822
aze_ir	25	1.1895892271274098
aze_ir	26	1.0522898274473853
aze_ir	27	1.2291689511076438
aze_ir	28	1.1404395094076518
aze_ir	29	0.990902869060021
aze_ir	30	0.698392658455566
aze_ir	31	1.303988130445002
aze_ir	32	1.1694195997887062
aze_ir	33	1.2122622281142361
aze_ir	34	0.9116979434854462
aze_ir	35	1.3160949667290418
aze_ir	36	1.130658242204537
aze_ir	37	1.3427560232904558
aze_ir	38	1.2337949302021831
aze_ir	39	0.8182207888020798
aze_ir	40	1.7277617429180594
